Rv2423,Rv2423,Unknown
Rv2470,glbO,Oxygen carrier  involved in oxygen transport.
Rv2225,panB,Involved in pantothenate biosynthesis.
Rv3465,rmlC,Involved in dTDP-L-rhamnose biosynthesis  within the O antigen biosynthesis pathway of lipopolysaccharide biosynthesis: conversion of dTDP-4-keto-6-deoxy-D-glucose to dTDP-4-keto-rhamnose [catalytic activity: dTDP-4-dehydro-6-deoxy-D-glucose = dTDP-4-dehydro-6-deoxy-L-mannose].
Rv1170,mshB,Involved in mycothiol biosynthesis. 1-D-myo-inosityl-2-acetamido-2-deoxy-alpha-D-glucopyranoside (GlcNAc-Ins) is converted to 1-D-myo-inosityl-2-amino-2-deoxy-alpha-D-glucopyranoside (GlcN-Ins) by this enzyme. Seems to possess weak mycothiol conjugate amidase activity but SHOWS substantial deacetylation activity with 1-D-myo-inosityl-2-acetamido-2-deoxy-alpha-D-glucopyranoside (GlcNAc-Ins)  a hypothetical mycothiol biosynthetic precursor. GlcNAc-Ins is an intermediate in MSH biosynthesis.
Rv1596,nadC,de novo biosynthesis of NAD and NADP [catalytic activity: nicotinate D-ribonucleotide + diphosphate + CO(2) = pyridine-2 3-dicarboxylate + 5-phospho-alpha-D-ribose 1-diphosphate]
Rv1389,gmk,Essential for recycling GMP and indirectly  CGMP [catalytic activity: ATP + GMP = ADP + GDP]
Rv3710,leuA,Involved in leucine biosynthesis (at the first step). Catalyzes condensation of acetyl-CoA and 2-oxoisovalerate to form 2-isopropylmalate synthase [catalytic activity: 3-carboxy-3-hydroxy-4-methylpentanoate + CoA = acetyl-CoA + 3-methyl-2-oxobutanoate + H(2)O].
Rv3628,ppa,Involved in the function of cellular bioenergetics [catalytic activity: pyrophosphate + H(2)O = 2 orthophosphate].
Rv1695,ppnK,Catalyzes the phosphorylation of NAD to NADP. Utilizes ATP and other nucleoside triphosphates as well as inorganic polyphosphate as a source of phosphorus [catalytic activity: ATP + NAD+ = ADP + NADP+].
Rv0062,celA1,The biological conversion of cellulose to glucose generally requires three types of hydrolytic enzymes: (1) endoglucanases which cut internal beta-1 4-glucosidic bonds; (2) exocellobiohydrolases that cut the dissaccharide cellobiose from the nonreducing end of the cellulose polymer chain; (3) beta-1 4-glucosidases which hydrolyze the cellobiose and other short cello-oligosaccharides to glucose [catalytic activity:endohydrolysis of 1 4-beta-D-glucosidic linkages in cellulose].
Rv1416,ribH,Riboflavin synthase is a bifunctional enzyme complex involved in riboflavin synthesis. Riboflavin synthase catalyzes the formation of riboflavin from 5-amino-6-(1'-D)- ribityl-amino-2 4(1H 3H)-pyrimidinedione and L-3 4-dihydrohy-2- butanone-4-phosphate via 6 7-dimethyl-8-lumazine. The beta subunit catalyzes the condensation of 5-amino-6-(1'-D)-ribityl- amino-2 4(1H 3H)-pyrimidinedione with L-3 4-dihydrohy-2-butanone- 4-phosphate yielding 6 7-dimethyl-8-lumazine.
Rv2217,lipB,Lipoate biosynthesis
Rv1264,Rv1264,Possibly involved in cAMP synthesis [catalytic activity: ATP = 3' 5'-cyclic AMP + diphosphate]. Activity is PH-dependent. Inhibited by polyphosphates.
Rv1284,canA,Catalyzes reversible dehydration of CO2 to form bicarbonate
Rv2391,sirA,Catalyzes the reduction of sulfite to sulfide  in the biosynthesis of sulfur-containing amino acids and co-factors
Rv2607,pdxH,Involved in biosynthesis of pyridoxine (vitamin B6) and pyridoxal phosphate. Oxidize PNP and PMP into pyridoxal 5'-phosphate (PLP)[catalytic activity: pyridoxamine 5'-phosphate + H(2)O + O(2) = pyridoxal 5'-phosphate + NH(3) + H(2)O(2)].
Rv3214,gpm2,Involved in glycolysis [catalytic activity: 1 3-diphosphoglycerate + 3-phosphoglycerate = 2 3-diphosphoglycerate + 3-phosphoglycerate].
Rv3913,trxB2,Enzyme that catalyse the reduction of disulphides by pyridine nucleotides through an enzyme disulphide and a flavin. Seems regulated by sigh (Rv3223c product). [catalytic activity: NADPH + oxidized thioredoxin = NADP(+) + reduced thioredoxin].
Rv1654,argB,Arginine biosynthesis (second step) [catalytic activity: ATP + N-acetyl-L-glutamate = ADP + N-acetyl-L-glutamate 5-phosphate]
Rv2074,Rv2074,May be involved in biosynthesis of pyridoxine (vitamin B6) and pyridoxal phosphate. Oxidize PNP and PMP into pyridoxal 5'-phosphate (PLP) [catalytic activity: pyridoxamine 5'-phosphate + H2O + O2 = pyridoxal 5'-phosphate + NH3 + H2O2]
Rv3227,aroA,Involved in the biosynthesis of chorismate within the biosynthesis of aromatic amino acids (the shikimate pathway). Acts in the sixth step of this pathway. [catalytic activity: phosphoenolpyruvate + 3-phosphoshikimate = orthophosphate + O(5)-(1-carboxyvinyl)-3-phosphoshikimate].
Rv1295,thrC,Involved in threonine biosynthesis [catalytic activity: O-phospho-L-homoserine + H(2)O = L-threonine + phosphate]
Rv1848,ureA,Involved in the conversion of urea to NH3 [catalytic activity: urea + H2O = CO2 + 2 NH3]
Rv0865,mog,Involved in molybdopterin biosynthesis; involved in the biosynthesis of a demolybdo-cofactor (molybdopterin)  necessary for molybdo-enzymes.
Rv2874,dipZ,Could be involved in cytochrome-C biogenesis.
Rv3914,trxC,Thioredoxin participates in various redox reactions through the reversible oxidation of its active center dithiol  to a disulfide  & catalyzes dithiol-disulfide exchange reactions. Forms together with thioredoxin reductase and NADPH a redox active system which donates electrons to a wide variety of different metabolic process. Seems regulated by sigh (Rv3223c product).
Rv1652,argC,Involved in arginine biosynthesis (at the third step) [catalytic activity: N-acetyl-L-glutamate 5-semialdehyde + NADP(+) + phosphate = N-acetyl-5-glutamyl phosphate + NADPH].
Rv1656,argF,Involved in arginine biosynthesis [catalytic activity: carbamoyl phosphate + L-ornithine = phosphate + L-citrulline.]
Rv1612,trpB,Tryptophan biosynthesis pathway (fifth last step). The beta subunit is responsible for the synthesis of L-tryptophan from indole and L-serine. [catalytic activity: L-serine + 1-(indol-3-YL)glycerol 3-phosphate = L-tryptophan + glyceraldehyde 3-phosphate + H(2)O]
Rv2579,dhaA,Generates a primary alcohol and halide from 1-haloalkane and H2O [catalytic activity: 1-haloalkane + H2O = a primary alcohol + halide].
Rv2334,cysK1,Involved in cysteine biosynthesis [catalytic activity: O3-acetyl-L-serine + H(2)S = L-cysteine + acetate].
Rv2780,ald,May play a role in cell wall synthesis as L-alanine is an important constituent of the peptidoglycan layer [catalytic activity: L-alanine + H(2)O + NAD(+) = pyruvate + NH(3) + NADH].
Rv2266,cyp124,Cytochromes P450 are a group of heme-thiolate monooxygenases. They oxidize a variety of structurally unrelated compounds  including steroids  fatty acids  and xenobiotics.
Rv3119,moaE1,Possibly a molybdenum biosynthesis cofactor. Conversion of molybdopterin precursor Z into molybdopterin requires transfer of two sulfur atoms to precursor Z (to generate the dithiolene group). This is catalyzed by the converting factor composed of a small and large subunit.
Rv1876,bfrA,Involved in iron storage (may perform analogous functions in iron detoxification and storage as that of animal ferritins); ferritin is an intracellular molecule that stores iron in a soluble  nontoxic  readily available form. The functional molecule  which is composed of 24 chains  is roughly spherical and contains a central cavity in which the polymeric ferric iron core is deposited.
Rv1603,hisA,Histidine biosynthesis pathway (fourth step) [catalytic activity: N-(5'-phospho-D-ribosylformimino)-5-amino-1-(5''-phosphoribosyl)-4-imidazolecarb oxamide = N-(5'-phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phosphoribosyl)-4- imidazolecarboxamide.]
Rv3526,kshA,Predicted to be involved in lipid catabolism
Rv3117,cysA3,May be a sulfotransferase involved in the formation of thiosulfate [catalytic activity: thiosulfate + cyanide = sulfite + thiocyanate].
Rv0407,fgd1,Catalyzes oxidation of glucose-6-phosphate to 6-phosphogluconolactone using coenzyme F420 (an *-hydroxy-5-deazaflavin derivative) as the electron acceptor.
Rv1568,bioA,Involved in bioconversion of pimelate into dethiobiotin [catalytic activity: S-adenosyl-L-methionine + 8-amino-7- oxononanoate = S-adenosyl-4-methylthio-2-oxobutanoate + 7 8- diaminononanoate]. Supposedly involved in stationary-phase survival.
Rv0956,purN,Involved in de novo purine biosynthesis (at the third step) [catalytic activity: 10-formyltetrahydrofolate + 5'-phosphoribosylglycinamide = tetrahydrofolate + 5'-phosphoribosyl-N-formylglycinamide].
Rv1336,cysM,Involved in cysteine biosynthesis [catalytic activity: O-phospho-L-serine + H(2)S = L-cysteine + phosphate]
Rv1335,cysO,Probably involved in cysteine biosynthesis  as sulfur donor in thiocarboxylated form.
Rv1570,bioD,Involved in bioconversion of pimelate into dethiobiotin [catalytic activity: ATP + 7 8-diaminononanoate + CO(2) = ADP + phosphate + dethiobiotin]
Rv2436,rbsK,Involved in ribose metabolism (in the first step) [catalytic activity: ATP + D-ribose = ADP + D-ribose 5-phosphate].
Rv1941,Rv1941,Function unknown; probably involved in cellular metabolism
Rv1438,tpi,Plays an important role in several metabolic pathways [catalytic activity: D-glyceraldehyde 3-phosphate = glycerone phosphate]
Rv1826,gcvH,The glycine cleavage system catalyses the degradation of glycine. The H protein shuttles the methylamine group of glycine from the P protein to the T protein
Rv1131,prpC,Involved in methyl citrate cycle [catalytic activity: propionyl-CoA + oxaloacetate + H2O = 2-methylcitrate + CoA]
Rv3592,mhuD,Possibly involved in heme degradation pathway. May be involved in iron storage.
Rv3283,sseA,Possibly a sulfotransferase involved in the formation of thiosulfate [catalytic activity: thiosulfate + cyanide = sulfite + thiocyanate].
Rv1653,argJ,Arginine biosynthesis.
Rv3841,bfrB,Involved in iron storage; ferritin is an intracellular molecule that stores iron in a soluble  nontoxic  readily available form. The functional molecule  which is composed of 24 chains  is roughly spherical and contains a central cavity in which the polymeric ferric iron core is deposited.
Rv1611,trpC,Tryptophan biosynthesis pathway (fourth step) [catalytic activity: 1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate = 1-(indol-3-YL)glycerol 3-phosphate + CO(2) + H(2)O.]
Rv3547,ddn,Function unknown. Converts bicyclic nitroimidazole drug candidate pa-824 to three metabolites  generating NO.
Rv1392,metK,Involved in the activated methyl cycle. Catalyzes the formation of S-adenosylmethionine from methionine and ATP. The overall synthetic reaction is composed of two sequential steps  AdoMet formation and the subsequent tripolyphosphate hydrolysis which occurs prior to release of AdoMet from the enzyme. [catalytic activity : ATP + L-methionine + H(2)O = phosphate + diphosphate + S-adenosyl-L-methionine]
Rv0957,purH,Involved in de novo purine biosynthesis (at the ninth and tenth steps) [catalytic activity 1: 10-formyltetrahydrofolate + 5'-phosphoribosyl-5-amino-4-imidazolecarboxamide = tetrahydrofolate + 5'-phosphoribosyl-5-formamido-4-imidazolecarboxamide] [catalytic activity 2: imp + H2O = 5-formamido-1-(5-phosphoribosyl)imidazole-4-carboxamide].
Rv3281,accE5,Involved in long-chain fatty acid synthesis
Rv1722,Rv1722,Function unknown  but supposed involvement in lipid metabolism
Rv0860,fadB,Involved in fatty acid degradation (probably in fatty acid beta-oxidation cycle).
Rv1549,fadD11.1,Function unknown  but involvement in lipid degradation.
Rv1866,Rv1866,Function unknown  but supposed involvement in lipid degradation.
Rv1867,Rv1867,Function unknown  but supposed involvement in lipid degradation.
Rv1013,pks16,Potentially involved in some intermediate steps for the synthesis of a polyketide molecule which may be involved in secondary metabolism.
Rv1683,Rv1683,Supposed involvement in lipid biosynthesis and degradation
Rv1551,plsB1,Thought to be involved in lipid metabolism.
Rv1663,pks17,Potentially involved in some intermediate steps for the synthesis of a polyketide molecule which may be involved in secondary metabolism
Rv2934,ppsD,Involved in phenolpthiocerol and phthiocerol dimycocerosate (dim) biosynthesis: extension with methylmalony CoA (partial reduction).
Rv2935,ppsE,Involved in phenolpthiocerol and phthiocerol dimycocerosate (dim) biosynthesis: extension with malony CoA (partial reduction  decarboxylation).
Rv1664,pks9,Potentially involved in some intermediate steps for the synthesis of a polyketide molecule which may be involved in secondary metabolism
Rv2932,ppsB,Involved in phenolpthiocerol and phthiocerol dimycocerosate (dim) biosynthesis: extension with malony CoA (partial reduction).
Rv2931,ppsA,Involved in phenolpthiocerol and phthiocerol dimycocerosate (dim) biosynthesis: extension of C18 with malony CoA (partial reduction).
Rv1661,pks7,Potentially involved in some intermediate steps for the synthesis of a polyketide molecule which may be involved in secondary metabolism
Rv1344,mbtL,Thought to be involved in the biogenesis of the hydroxyphenyloxazoline-containing siderophore mycobactins
Rv1662,pks8,Potentially involved in some intermediate steps for the synthesis of a polyketide molecule which may be involved in secondary metabolism
Rv3140,fadE23,Function unknown  but involved in lipid degradation.
Rv3790,dprE1,Together with DPRE2|Rv3791  catalyzes epimerization of decaprenylphosphoryl ribose (DPR) to decaprenylphosphoryl arabinose (DPA) in arabinan synthesis
Rv1350,fabG2,Involved in the fatty acid biosynthesis pathway (first reduction step) [catalytic activity: (3R)-3-hydroxyacyl-[acyl-carrier protein] + NADP+ = 3-oxoacyl-[acyl-carrier protein] + NADPH].
Rv1543,Rv1543,Thought to reduce acyl-CoA esters of fatty acids to fatty aldehydes.
Rv3791,dprE2,Together with DPRE2|Rv3791  catalyzes epimerization of decaprenylphosphoryl ribose (DPR) to decaprenylphosphoryl arabinose (DPA) in arabinan synthesis
Rv1715,fadB3,Thought to be involved in fatty acid degradation. FADB and FADA are the alpha and beta subunits of the multifunctional enzyme complex of the fatty acid degradation cycle [catalytic activity: (S)-3-hydroxybutanoyl-CoA + NADP+ = 3-acetoacetyl-CoA + NADPH].
Rv3391,acrA1,Function unknown; involved in cellular metabolism
Rv1814,erg3,Involved in lipid desaturation
Rv2953,Rv2953,May be involved in phenolpthiocerol and phthiocerol dimycocerosate (dim) biosynthesis
Rv1544,Rv1544,Function unknown  but possibly involvement in lipid metabolism.
Rv3562,fadE31,Function unknown  but involved in lipid degradation.
Rv3563,fadE32,Function unknown  but involved in lipid degradation.
Rv3564,fadE33,Function unknown  but involved in lipid degradation.
Rv3505,fadE27,Function unknown  but involved in lipid degradation.
Rv3504,fadE26,Function unknown  but involved in lipid degradation.
Rv1679,fadE16,Function unknown  but involvement in lipid degradation.
Rv1346,mbtN,Thought to be involved in the biogenesis of the hydroxyphenyloxazoline-containing siderophore mycobactins
Rv3797,fadE35,Function unknown  but involved in lipid degradation.
Rv0672,fadE8,Function unknown  but involved in lipid degradation.
Rv0231,fadE4,Function unknown  but involved in lipid degradation.
Rv3141,fadB4,Involved in lipid degradation [catalytic activity: NADPH + quinone = NADP(+) + semiquinone].
Rv3399,Rv3399,Possible methyltransferase
Rv0281,Rv0281,Possible methyltransferase
Rv3720,Rv3720,Function unknown  but involved in lipid metabolism.
Rv0859,fadA,Function unknown  but involvement in lipid degradation.
Rv3523,ltp3,Function unknown; probably involved in lipid metabolism.
Rv3522,ltp4,Function unknown; probably involved in lipid metabolism.
Rv3087,Rv3087,May be involved in synthesis of triacylglycerol
Rv1760,Rv1760,May be involved in synthesis of triacylglycerol
Rv2285,Rv2285,May be involved in synthesis of triacylglycerol
Rv3088,tgs4,May be involved in synthesis of triacylglycerol
Rv3371,Rv3371,May be involved in synthesis of triacylglycerol
Rv1425,Rv1425,May be involved in synthesis of triacylglycerol
Rv1665,pks11,Possibly involved in the biosynthesis of secondary metabolites [catalytic activity: 3 malonyl-CoA + 4-coumaroyl-CoA = 4 CoA + naringenin chalcone + 3 CO2]
Rv1660,pks10,Possibly involved in the biosynthesis of secondary metabolites [catalytic activity: 3 malonyl-CoA + 4-coumaroyl-CoA = 4 CoA + naringenin chalcone + 3 CO2]
Rv3546,fadA5,Function unknown  but involved in lipid degradation [catalytic activity: 2 acetyl-CoA = CoA + acetoacetyl-CoA].
Rv1323,fadA4,Function unknown  but supposed involvement in lipid degradation [catalytic activity: 2 acetyl-CoA = CoA + acetoacetyl-CoA].
Rv2173,idsA2,Involved in lipid biosynthesis.
Rv2252,Rv2252,Unknown. Involved in synthesis of phosphatidylinositol mannosides (PIMS).
Rv1822,pgsA2,Thought to be involved in cardiolipin biosynthesis; generates cardiolipin from phosphatidylglycerol and CDP-diacylglycerol [catalytic activity: may be: phosphatidylglycerol + phosphatidylglycerol -> cardiolipin + glycerol  or: CDP-diacylglycerol + glycerol 3-phosphate = CMP + 3-(3-phosphatidyl)-glycerol 1-phosphate].
Rv2385,mbtJ,Involved in the biogenesis of the hydroxyphenyloxazoline-containing siderophore mycobactins. Possibly required for N-hydroxylation of the two lysine residues at some stage during mycobactin assembly.
Rv1618,tesB1,Involved in fatty acid metabolism.
Rv2928,tesA,Probably involved in biosynthesis of phthiocerol dimycocerosate (PDIM)
Rv2289,cdh,Involved in phospholipid biosynthesis [catalytic activity: CDP-diacylglycerol + H(2)O = CMP + phosphatidate].
Rv3374,echA18.1,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].
Rv2486,echA14,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].
Rv1472,echA12,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].
Rv3373,echA18,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].
Rv3516,echA19,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].
Rv3550,echA20,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].
Rv3774,echA21,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].
Rv2679,echA15,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].
Rv2831,echA16,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].
Rv0675,echA5,Could possibly oxidize fatty acids using specific components [catalytic activity: (3S)-3-hydroxyacyl-CoA = trans-2(or 3)-enoyl-CoA + H(2)O].
Rv1492,mutA,Involved in propionic acid fermentation. Catalyzes the isomerization of succinyl-CoA to methylmalonyl-CoA during synthesis of propionate from tricarboxylic acid-cycle intermediates [catalytic activity: (R)-2-methyl-3-oxopropanoyl-CoA = succinyl- CoA]
Rv0101,nrp,Involved in lipid metabolism.
Rv2384,mbtA,Involved in the biogenesis of the hydroxyphenyloxazoline-containing siderophore mycobactins (initiation step of mycobactin chain growth). Activates the mycobactin ArCP in two half-reactions: activates salicylic acid as acyladenylate (adenylation step) + transfers activated salicylate to the MBTA ArCP as a thioester (arylation step).
Rv2590,fadD9,Function unknown  but involved in lipid degradation.
Rv0404,fadD30,Function unknown  but involved in lipid degradation.
Rv3561,fadD3,Function unknown  but involved in lipid degradation.
Rv3826,fadD23,Function unknown  but involved in lipid degradation.
Rv3089,fadD13,Function unknown  but involved in lipid degradation.
Rv0166,fadD5,Function unknown  but involved in lipid degradation.
Rv0214,fadD4,Function unknown  but involved in lipid degradation.
Rv1529,fadD24,Function unknown  but involvement in lipid degradation.
Rv1925,fadD31,Function unknown  but involvement in lipid degradation.
Rv0099,fadD10,Function unknown  but involvement in lipid degradation.
Rv3506,fadD17,Function unknown  but supposed involvement in lipid degradation.
Rv1206,fadD6,Function unknown  but supposed involvement in lipid degradation.
Rv1193,fadD36,Function unknown  but supposedly involved in lipid degradation.
Rv1550,fadD11,Function unknown  but involvement in lipid degradation.
Rv1521,fadD25,Function unknown  but involvement in lipid degradation.
Rv2930,fadD26,Involved in phthiocerol dimycocerosate (dim) biosynthesis  possibly by activating substrates for the PPS polyketides synthase.
Rv3667,acs,Activates acetate to acetyl-coenzyme A [catalytic activity: ATP + acetate + CoA = AMP + pyrophosphate + acetyl-CoA].
Rv1345,mbtM,Thought to be involved in the biogenesis of the hydroxyphenyloxazoline-containing siderophore mycobactins
Rv2187,fadD15,Function unknown  but involved in lipid degradation.
Rv3285,accA3,Involved in long-chain fatty acid synthesis (at the first step). Carries two functions: biotin carboxyl carrier protein and biotin carboxyltransferase [catalytic activity: ATP + biotin-carboxyl-carrier protein + CO(2) = ADP + orthophosphate + carboxybiotin-carboxyl-carrier protein].
Rv2244,acpM,Involved in fatty acid biosynthesis (mycolic acids synthesis); involved in meromycolate extension.
Rv2002,fabG3,Not really known; thought to be involved in lipid biosynthesis [catalytic activity: androstan-3-alpha 17-beta-DIOL + NAD+ = 17-beta-hydroxyandrostan-3-one + NADH].
Rv2933,ppsC,Involved in phenolpthiocerol and phthiocerol dimycocerosate (dim) biosynthesis: extension with malony CoA (complete reduction).
Rv2939,papA5,Thought to be involved in phthiocerol dimycocerosate (dim) biosynthesis.
Rv1493,mutB,Involved in propionic acid fermentation. Catalyzes the isomerization of succinyl-CoA to methylmalonyl-CoA during synthesis of propionate from tricarboxylic acid-cycle intermediates [catalytic activity : (R)-2-methyl-3-oxopropanoyl-CoA = succinyl- CoA.]
Rv1094,desA2,Thought to catalyze the principal conversion of saturated fatty acids to unsaturated fatty acids. Thought to convert stearoyl-ACP to oleoyl-ACP by introduction of a cis double bond between carbons delta-9 and delta-10 of the acyl chain [catalytic activity: stearoyl-[acyl-carrier protein] + AH2 + O2 = oleoyl-[acyl-carrier protein] + a + 2 H2O].
Rv3280,accD5,Key enzyme in the catabolic pathway of odd-chain fatty acids  isoleucine  threonine  methionine  and valine [catalytic activity: ATP + propionyl-CoA + CO(2) + H(2)O = ADP + orthophosphate + methylmalonyl-CoA.]
Rv0033,acpA,Key component in de novo fatty acid biosynthesis. This protein is supposed to be the carrier of the growing fatty acid chain in fatty acid biosynthesis.
Rv0855,far,Function unknown  but involvement in lipid degradation (racemization).
Rv2246,kasB,Involved in fatty acid biosynthesis (mycolic acids synthesis); involved in meromycolate extension. Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP [catalytic activity: acyl-[acyl-carrier protein] + malonyl-[acyl-carrier protein] = 3-oxoacyl-[acyl-carrier protein] + [acyl-carrier protein] + CO(2)].
Rv2941,fadD28,Involved in phthiocerol dimycocerosate (dim) biosynthesis. Thought to be involved in the release and transfer of mycoserosic acid from mas onto the DIOLS.
Rv1484,inhA,This isozyme is involved in mycolic acid biosynthesis. Second reductive step in fatty acid biosynthesis. Involved in the resistance against the antituberculosis drugs isoniazid and ethionamide [catalytic activity: acyl-[acyl-carrier protein] + NAD(+) = trans-2 3-dehydroacyl-[acyl-carrier protein] + NADH].
Rv1483,fabG1,Involved in the fatty acid biosynthesis pathway (first reduction step) (mycolic acid biosynthesis); reduces KASA/KASB products [catalytic activity: (3R)-3-hydroxyacyl-[acyl-carrier protein] + NADP+ = 3-oxoacyl-[acyl-carrier protein] + NADPH].
Rv3139,fadE24,Function unknown  but involved in lipid degradation.
Rv2247,accD6,Involved in fatty acid biosynthesis (mycolic acids synthesis) [catalytic activity: ATP + propionyl-CoA + CO(2) + H(2)O = ADP + orthophosphate + methylmalonyl-CoA].
Rv2243,fabD,Catalyzes malonyl-CoA-ACP transacylase (MCAT) activity using holo-ACPM as substrate for transacylation [catalytic activity: malonyl-CoA + [acyl-carrier protein] = CoA + malonyl-[acyl-carrier protein]].
Rv2245,kasA,Involved in fatty acid biosynthesis (mycolic acids synthesis); involved in meromycolate extension. Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP [catalytic activity: acyl-[acyl-carrier protein] + malonyl-[acyl-carrier protein] = 3-oxoacyl-[acyl-carrier protein] + [acyl-carrier protein] + CO(2)].
Rv1453,Rv1453,Involved in transcriptional mechanism
Rv3416,whiB3,Involved in transcriptional mechanism (growth phase-dependent).
Rv3219,whiB1,Involved in transcriptional mechanism.
Rv1332,Rv1332,Involved in transcriptional mechanism.
Rv3840,Rv3840,Supposedly involved in transcriptional mechanism.
Rv3143,Rv3143,Unknown  but could be involved in regulatory mechanism
Rv2788,sirR,Involved in transcriptional mechanism.
Rv0894,Rv0894,Thought to be involved in transcriptional mechanism.
Rv2884,Rv2884,Involved in transcriptional mechanism
Rv1358,Rv1358,Involved in transcriptional mechanism
Rv0302,Rv0302,Involved in transcriptional mechanism.
Rv2506,Rv2506,Involved in transcriptional mechanism.
Rv3295,Rv3295,Involved in transcriptional mechanism.
Rv3208,Rv3208,Involved in transcriptional mechanism.
Rv3055,Rv3055,Involved in transcriptional mechanism.
Rv3066,Rv3066,Involved in transcriptional mechanism.
Rv1534,Rv1534,Possibly involved in a transcriptional mechanism
Rv1556,Rv1556,Possibly involved in a transcriptional mechanism
Rv0377,Rv0377,Possibly involved in transcriptional mechanism.
Rv0078,Rv0078,Possibly involved in transcriptional mechanism.
Rv3334,Rv3334,Involved in a transcriptional mechanism.
Rv1460,Rv1460,Involved in transcriptional mechanism
Rv2989,Rv2989,Involved in transcriptional mechanism.
Rv2642,Rv2642,Involved in transcriptional mechanism.
Rv2358,smtB,Involved in transcriptional mechanism.
Rv1719,Rv1719,Involved in transcriptional mechanism.
Rv2887,Rv2887,Involved in transcriptional mechanism.
Rv2034,Rv2034,Involved in transcriptional regulation.
Rv3744,nmtR,Represses transcription from the NMTA operator-promoter. Repression is alleviated by NI(II) or co(II).
Rv1816,Rv1816,Involved in transcriptional mechanism.
Rv0324,Rv0324,Possibly involved in transcriptional mechanism.
Rv0195,Rv0195,Possibly sensor part of a two component regulatory system.
Rv3833,Rv3833,Involved in a transcriptional mechanism.
Rv1395,Rv1395,Involved in transcriptional mechanism
Rv3736,Rv3736,Involved in transcriptional mechanism.
Rv2324,Rv2324,Involved in transcriptional mechanism.
Rv0981,mprA,Regulator part of a two component regulatory system (MPRAB system)
Rv2232,ptkA,Involved in signal transduction (via phosphorylation). Can phosphorylate PTPA|Rv2234 and the peptide substrate myelin basic protein (MBP) [catalytic activity: ATP + a protein = ADP + a phosphoprotein]
Rv1479,moxR1,Involved in transcriptional mechanism
Rv3692,moxR2,Involved in transcriptional mechanism; regulates methanol dehydrogenase.
Rv3183,Rv3183,Involved in transcriptional mechanism.
Rv2017,Rv2017,Thought to be involved in transcriptional mechanism.
Rv0023,Rv0023,Possibly involved in transcriptional mechanism.
Rv1423,whiA,Involved in transcriptional mechanism
Rv3095,Rv3095,Unknown. Could be involved in regulatory mechanism.
Rv0845,Rv0845,Possible sensor part of a two component regulatory system.
Rv1746,pknF,Involved in signal transduction (via phosphorylation). Thought to be involved in membrane transport. Phosphorylates the peptide substrate myelin basic protein (MBP) at serine and threonine residues [catalytic activity: ATP + a protein = ADP + a phosphoprotein].
Rv2088,pknJ,Involved in signal transduction (via phosphorylation). Can phosphorylate the peptide substrate myelin basic protein (MBP). [catalytic activity: ATP + a protein = ADP + a phosphoprotein].
Rv2176,pknL,Involved in signal transduction (via phosphorylation). May be involved in transcriptional mechanism.
Rv0490,senX3,Sensor part of a two component regulatory system. Probably forms part of a two-component regulatory system SENX3/REGX3; phosphorylates REGX3.
Rv0758,phoR,Sensor part of a two component regulatory system. This protein is thought to be a sensor kinase for the phosphate regulon. Transcription of this operon is positively regulated by PHOB|Rv0757 and PHOR when phosphate is limited.
Rv0982,mprB,Sensor part of a two component regulatory system (MPRAB system)
Rv2720,lexA,Involved in regulation of nucleotide excision repair and sos response. Represses a number of genes involved in the response to DNA damage (sos response)  including RECA and LEXA. Has been shown to bind to the 14 bp palindromic sequence 5'-cgaacnnnngttcg-3'. In the presence of single-stranded DNA  RECA interacts with LEXA causing an autocatalytic cleavage which disrupts the DNA-binding part of LEXA  leading to derepression of the sos regulon and eventually DNA repair [catalytic activity: hydrolysis of ala-|-GLY bond in repressor LEXA].
